postal_code,province_code,municipality_code,municipality_name
06510,06,06006,Alburquerque
06518,06,06037,"Codosera, La"
06519,06,06006,Alburquerque
06600,06,06023,Cabeza del Buey
06610,06,06100,Peñalsordo
06611,06,06161,Zarza-Capilla
06612,06,06030,Capilla
06613,06,06018,Benquerencia de la Serena
06614,06,06023,Cabeza del Buey
06615,06,06018,Benquerencia de la Serena
06620,06,06048,Esparragosa de Lares
06630,06,06102,Puebla de Alcocer
06640,06,06127,Talarrubias
06650,06,06125,Siruela
06655,06,06118,Sancti-Spíritus
06656,06,06057,Garlitos
06657,06,06114,Risco
06658,06,06130,Tamurejo
06659,06,06017,Baterno
06660,06,06051,Fuenlabrada de los Montes
06670,06,06063,Herrera del Duque
06678,06,06157,Villarta de los Montes
06679,06,06063,Herrera del Duque
06680,06,06035,Castilblanco
06689,06,06137,Valdecaballeros
06690,06,06056,Garbayuela
06691,06,06691,Pantano De Cijara
06692,06,06062,Helechosa de los Montes
06700,06,06153,Villanueva de la Serena
06710,06,06153,Villanueva de la Serena
06711,06,06044,Don Benito
06712,06,06153,Villanueva de la Serena
06713,06,06001,Acedera
06714,06,06061,"Haba, La"
06715,06,06111,Rena
06716,06,06156,Villar de Rena
06717,06,06044,Don Benito
06718,06,06153,Villanueva de la Serena
06719,06,06719,El Torviscal
06720,06,06153,Villanueva de la Serena
06730,06,06001,Acedera
06731,06,06091,Navalvillar de Pela
06740,06,06097,Orellana la Vieja
06750,06,06096,Orellana de la Sierra
06760,06,06091,Navalvillar de Pela
06770,06,06033,Casas de Don Pedro
06800,06,06083,Mérida
06810,06,06025,Calamonte
06820,06,06043,Don Álvaro
06830,06,06162,"Zarza, La"
06840,06,06004,Alange
06850,06,06012,Arroyo de San Serván
06860,06,06046,Esparragalejo
06870,06,06058,"Garrovilla, La"
06880,06,06132,Torremayor
06890,06,06145,Valverde de Mérida
06891,06,06084,Mirandilla
06892,06,06135,Trujillanos
06893,06,06119,San Pedro de Mérida
06894,06,06009,Aljucén
06900,06,06074,Llerena
06906,06,06105,Puebla del Maestre
06907,06,06086,Montemolín
06908,06,06086,Montemolín
06909,06,06134,Trasierra
06910,06,06059,Granja de Torrehermosa
06919,06,06101,Peraleda del Zaucejo
06920,06,06014,Azuaga
06927,06,06144,Valverde de Llerena
06928,06,06077,Malcocinado
06929,06,06014,Azuaga
06930,06,06019,Berlanga
06939,06,06076,Maguilla
06940,06,06003,Ahillones
06950,06,06150,Villagarcía de la Torre
06960,06,06034,Casas de Reina
06970,06,06110,Reina
06980,06,06053,Fuente del Arco
07001,07,07040,Palma de Mallorca
07002,07,07040,Palma de Mallorca
07003,07,07040,Palma de Mallorca
07004,07,07040,Palma de Mallorca
07005,07,07040,Palma de Mallorca
07006,07,07040,Palma de Mallorca
07007,07,07040,Palma de Mallorca
07008,07,07040,Palma de Mallorca
07009,07,07040,Palma de Mallorca
07010,07,07040,Palma de Mallorca
07011,07,07040,Palma de Mallorca
07012,07,07040,Palma de Mallorca
07013,07,07040,Palma de Mallorca
07014,07,07040,Palma de Mallorca
07015,07,07040,Palma de Mallorca
07070,07,07070,Palma De Mallorca
07071,07,07040,Palma de Mallorca
07080,07,07080,Palma De Mallorca
07100,07,07061,Sóller
07101,07,07061,Sóller
07108,07,07061,Sóller
07109,07,07025,Fornalutx
07110,07,07010,Bunyola
07120,07,07040,Palma de Mallorca
07121,07,07121,Palma De Mallorca
07122,07,07122,Universitat Illes Balears
07140,07,07047,Sencelles
07141,07,07036,Marratxí
07142,07,07053,Santa Eugènia
07143,07,07047,Sencelles
07144,07,07047,Sencelles
07150,07,07005,Andratx
07157,07,07005,Andratx
07159,07,07005,Andratx
07160,07,07005,Andratx
07170,07,07063,Valldemossa
07179,07,07018,Deià
07180,07,07011,Calvià
07181,07,07011,Calvià
07183,07,07011,Calvià
07184,07,07011,Calvià
07190,07,07007,Bañalbufar
07191,07,07007,Bañalbufar
07192,07,07021,Estellencs
07193,07,07010,Bunyola
07194,07,07045,Puigpunyent
07195,07,07045,Puigpunyent
07196,07,07011,Calvià
07198,07,07040,Palma de Mallorca
07199,07,07040,Palma de Mallorca
07200,07,07022,Felanitx
07208,07,07022,Felanitx
07209,07,07022,Felanitx
07210,07,07004,Algaida
07220,07,07004,Algaida
07230,07,07038,Montuïri
07240,07,07049,Sant Joan
07250,07,07065,Vilafranca de Bonany
07260,07,07043,Porreres
07300,07,07027,Inca
07310,07,07012,Campanet
07311,07,07009,Búger
07312,07,07034,Mancor de la Vall
07313,07,07058,Selva
07314,07,07058,Selva
07315,07,07019,Escorca
07316,07,07058,Selva
07320,07,07056,Santa Maria del Camí
07330,07,07016,Consell
07340,07,07001,Alaró
07349,07,07010,Bunyola
07350,07,07008,Binissalem
07360,07,07029,Lloseta
07369,07,07058,Selva
07400,07,07003,Alcúdia
07420,07,07044,Sa Pobla
07430,07,07030,Llubí
07440,07,07039,Muro
07450,07,07055,Santa Margalida
07458,07,07055,Santa Margalida
07459,07,07055,Santa Margalida
07460,07,07042,Pollença
07469,07,07042,Pollença
07470,07,07042,Pollença
07500,07,07033,Manacor
07509,07,07033,Manacor
07510,07,07060,Sineu
07511,07,07047,Sencelles
07518,07,07028,Lloret de Vistalegre
07519,07,07035,Maria de la Salut
07520,07,07041,Petra
07529,07,07901,Ariany
07530,07,07051,Sant Llorenç des Cardassar
07540,07,07051,Sant Llorenç des Cardassar
07550,07,07062,Son Servera
07559,07,07062,Son Servera
07560,07,07062,Son Servera
07570,07,07006,Artà
07579,07,07006,Artà
07580,07,07014,Capdepera
07589,07,07014,Capdepera
07590,07,07014,Capdepera
07600,07,07031,Llucmajor
07608,07,07040,Palma de Mallorca
07609,07,07031,Llucmajor
07610,07,07040,Palma de Mallorca
07611,07,07611,Palma De Mallorca
07620,07,07031,Llucmajor
07629,07,07004,Algaida
07630,07,07013,Campos
07638,07,07059,Ses Salines
07639,07,07013,Campos
07640,07,07059,Ses Salines
07650,07,07057,Santanyí
07659,07,07057,Santanyí
07660,07,07057,Santanyí
07669,07,07022,Felanitx
07670,07,07022,Felanitx
07680,07,07033,Manacor
07687,07,07033,Manacor
07688,07,07033,Manacor
07689,07,07033,Manacor
07690,07,07057,Santanyí
07691,07,07057,Santanyí
07700,07,07032,Mahón
07701,07,07032,Mahón
07702,07,07032,Mahón
07703,07,07032,Mahón
07710,07,07052,Sant Lluís
07711,07,07052,Sant Lluís
07712,07,07032,Mahón
07713,07,07052,Sant Lluís
07714,07,07032,Mahón
07720,07,07049,Sant Joan
07730,07,07002,Alaior
07740,07,07037,es Mercadal
07748,07,07037,es Mercadal
07749,07,07902,Es Migjorn Gran
07750,07,07023,Ferreries
07760,07,07015,Ciutadella de Menorca
07769,07,07015,Ciutadella de Menorca
07800,07,07046,Sant Antoni de Portmany
07810,07,07050,Sant Joan de Labritja
07811,07,07050,Sant Joan de Labritja
07812,07,07050,Sant Joan de Labritja
07813,07,07813,Puig De'N Valls
07814,07,07054,Santa Eulària des Riu
07815,07,07050,Sant Joan de Labritja
07816,07,07046,Sant Antoni de Portmany
07817,07,07048,Sant Josep de sa Talaia
07818,07,07048,Sant Josep de sa Talaia
07819,07,07054,Santa Eulària des Riu
07820,07,07046,Sant Antoni de Portmany
07828,07,07046,Sant Antoni de Portmany
07829,07,07048,Sant Josep de sa Talaia
07830,07,07048,Sant Josep de sa Talaia
07839,07,07048,Sant Josep de sa Talaia
07840,07,07054,Santa Eulària des Riu
07849,07,07054,Santa Eulària des Riu
07850,07,07054,Santa Eulària des Riu
07860,07,07024,Formentera
07870,07,07024,Formentera
07871,07,07024,Formentera
07872,07,07024,Formentera
08001,08,08019,Barcelona
08002,08,08019,Barcelona
08003,08,08019,Barcelona
08004,08,08019,Barcelona
08005,08,08019,Barcelona
08006,08,08019,Barcelona
08007,08,08019,Barcelona
08008,08,08019,Barcelona
08009,08,08019,Barcelona
08010,08,08019,Barcelona
08011,08,08019,Barcelona
08012,08,08019,Barcelona
08013,08,08019,Barcelona
08014,08,08019,Barcelona
08015,08,08019,Barcelona
08016,08,08019,Barcelona
08017,08,08019,Barcelona
08018,08,08019,Barcelona
08019,08,08019,Barcelona
08020,08,08019,Barcelona
08021,08,08019,Barcelona
08022,08,08019,Barcelona
08023,08,08019,Barcelona
08024,08,08019,Barcelona
08025,08,08019,Barcelona
08026,08,08019,Barcelona
08027,08,08019,Barcelona
08028,08,08019,Barcelona
08029,08,08019,Barcelona
08030,08,08019,Barcelona
08031,08,08019,Barcelona
08032,08,08019,Barcelona
08033,08,08019,Barcelona
08034,08,08019,Barcelona
08035,08,08019,Barcelona
08036,08,08019,Barcelona
08037,08,08019,Barcelona
08038,08,08019,Barcelona
08039,08,08019,Barcelona
08040,08,08019,Barcelona
08041,08,08019,Barcelona
08042,08,08019,Barcelona
08070,08,08070,Barcelona (CP 08070)
08071,08,08071,Barcelona (CP 08071)
08075,08,08075,Barcelona (CP 08075)
08080,08,08080,Barcelona (CP 08080)
08100,08,08124,Mollet del Vallès
08104,08,08124,Mollet del Vallès
08105,08,08209,Sant Fost de Campsentelles
08106,08,08256,Santa Maria de Martorelles
08107,08,08115,Martorelles
08110,08,08125,Montcada i Reixac
08120,08,08105,la Llagosta
08130,08,08260,Santa Perpètua de Mogoda
08140,08,08033,Caldes de Montbui
08146,08,08087,Gallifa
08148,08,08063,Castellolí
08150,08,08159,Parets del Vallès
08160,08,08135,Montmeló
08170,08,08136,Montornès del Vallès
08171,08,08171,Sant Cugat Del Valles
08172,08,08205,Sant Cugat del Vallès
08173,08,08205,Sant Cugat del Vallès
08174,08,08205,Sant Cugat del Vallès
08178,08,08070,Collsuspina
08180,08,08138,Moià
08181,08,08267,Sentmenat
08182,08,08210,Sant Feliu de Codines
08183,08,08055,Castellcir
08184,08,08079,l'Estany
08185,08,08108,Lliçà de Vall
08186,08,08107,Lliçà d'Amunt
08187,08,08248,Santa Eulàlia de Ronçana
08188,08,08296,Vallromanes
08189,08,08239,Sant Quirze Safaja
08190,08,08205,Sant Cugat del Vallès
08191,08,08184,Rubí
08192,08,08238,Sant Quirze del Vallès
08193,08,08266,Cerdanyola del Vallès
08194,08,08238,Sant Quirze del Vallès
08195,08,08205,Sant Cugat del Vallès
08196,08,08205,Sant Cugat del Vallès
08197,08,08205,Sant Cugat del Vallès
08198,08,08205,Sant Cugat del Vallès
08199,08,08199,Montserrat (Monestir)
08200,08,08200,Sabadell
08201,08,08187,Sabadell
08202,08,08187,Sabadell
08203,08,08187,Sabadell
08204,08,08187,Sabadell
08205,08,08187,Sabadell
08206,08,08187,Sabadell
08207,08,08187,Sabadell
08208,08,08187,Sabadell
08210,08,08252,Barberà del Vallès
08211,08,08051,Castellar del Vallès
08212,08,08223,Sant Llorenç Savall
08213,08,08167,Polinyà
08214,08,08904,Badia del Vallès
08220,08,08200,Sant Boi de Llobregat
08221,08,08279,Terrassa
08222,08,08279,Terrassa
08223,08,08279,Terrassa
08224,08,08279,Terrassa
08225,08,08279,Terrassa
08226,08,08279,Terrassa
08227,08,08279,Terrassa
08228,08,08279,Terrassa
08230,08,08120,Matadepera
08231,08,08142,la Nou de Berguedà
08232,08,08300,Viladecavalls
08233,08,08291,Vacarisses
08240,08,08113,Manresa
08241,08,08113,Manresa
08242,08,08113,Manresa
08243,08,08113,Manresa
08248,08,08248,Manresa
08250,08,08218,Sant Joan de Vilatorrada
08251,08,08062,Castellnou de Bages
08253,08,08098,Sant Salvador de Guardiola
08254,08,08113,Manresa
08255,08,08059,Castellfollit del Boix
08256,08,08002,Aguilar de Segarra
08259,08,08084,Fonollosa
08260,08,08274,Súria
08261,08,08047,Cardona
08262,08,08038,Callús
08263,08,08229,Sant Mateu de Bages
08269,08,08141,Navàs
08270,08,08140,Navarcles
08271,08,08010,Artés
08272,08,08213,Sant Fruitós de Bages
08273,08,08258,Santa Maria d'Oló
08274,08,08212,Sant Feliu Sasserra
08275,08,08034,Calders
08278,08,08139,Mura
08279,08,08012,Avinyó
08280,08,08031,Calaf
08281,08,08060,Castellfollit de Riubregós
08281,25,08060,Castellfollit de Riubregós
08282,08,08176,Pujalt
08283,08,08060,Castellfollit de Riubregós
08289,08,08297,Veciana
08290,08,08266,Cerdanyola del Vallès
08291,08,08180,Ripollet
08292,08,08076,Esparreguera
08293,08,08069,Collbató
08294,08,08025,el Bruc
08295,08,08262,Sant Vicenç de Castellet
08296,08,08053,Castellbell i el Vilar
08297,08,08061,Castellgalí
08298,08,08242,Marganell
08299,08,08179,Rellinars
08300,08,08300,Mataro
08301,08,08121,Mataró
08302,08,08121,Mataró
08303,08,08121,Mataró
08304,08,08121,Mataró
08310,08,08009,Argentona
08317,08,08153,Òrrius
08318,08,08075,Dosrius
08319,08,08075,Dosrius
08320,08,08118,"Masnou, El"
08328,08,08003,Alella
08329,08,08281,Teià
08330,08,08172,Premià de Mar
08338,08,08230,Premià de Dalt
08339,08,08214,Vilassar de Dalt
08340,08,08219,Vilassar de Mar
08348,08,08030,Cabrils
08349,08,08029,Cabrera de Mar
08350,08,08007,Arenys de Munt
08358,08,08007,Arenys de Munt
08359,08,08193,Sant Iscle de Vallalta
08360,08,08040,Canet de Mar
08370,08,08035,Calella
08380,08,08110,Malgrat de Mar
08389,08,08155,Palafolls
08390,08,08126,Montgat
08391,08,08282,Tiana
08392,08,08197,Sant Andreu de Llavaneres
08393,08,08032,Caldes d'Estrac
08394,08,08264,Sant Vicenç de Montalt
08395,08,08235,Sant Pol de Mar
08396,08,08203,Sant Cebria de Vallalta
08397,08,08163,Pineda de Mar
08398,08,08261,Santa Susanna
08400,08,08400,Granollers
08401,08,08096,Granollers
08402,08,08096,Granollers
08403,08,08096,Granollers
08404,08,08404,Granollers
08410,08,08902,Vilanova del Vallès
08415,08,08023,Bigues i Riells
08416,08,08023,Bigues i Riells
08420,08,08041,Canovelles
08430,08,08181,la Roca del Vallès
08440,08,08042,Cànoves i Samalús
08445,08,08042,Cànoves i Samalús
08450,08,08106,Llinars del Vallès
08455,08,08306,Vilalba Sasserra
08458,08,08223,Sant Llorenç Savall
08459,08,08198,Sant Antoni de Vilamajor
08460,08,08259,Santa Maria de Palautordera
08461,08,08207,Sant Esteve de Palautordera
08469,08,08081,Fogars de Montclús
08470,08,08202,Sant Celoni
08471,08,08294,Vallgorguina
08472,08,08039,Campins
08474,08,08097,Gualba
08476,08,08202,Sant Celoni
08479,08,08081,Fogars de Montclús
08480,08,08005,l'Ametlla del Vallès
08490,08,08284,Tordera
08495,08,08082,Fogars de la Selva
08500,08,08298,Vic
08503,08,08199,Sant Bartomeu del Grau
08504,08,08241,Sant Sadurní d'Osormort
08505,08,08247,Santa Eulàlia de Riuprimer
08506,08,08037,Calldetenes
08507,08,08246,Santa Eugènia de Berga
08508,08,08117,les Masies de Voltregà
08509,08,08117,les Masies de Voltregà
08510,08,08183,Roda de Ter
08511,08,08254,Santa Maria de Corcó
08512,08,08215,Sant Hipòlit de Voltregà
08513,08,08171,Prats de Lluçanès
08514,08,08109,Lluçà
08515,08,08225,Sant Martí d'Albars
08516,08,08149,Olost
08517,08,08188,Sagàs
08518,08,08151,Oristà
08519,08,08303,Vilanova de Sau
08520,08,08086,les Franqueses del Vallès
08521,08,08086,les Franqueses del Vallès
08522,08,08522,Malla
08529,08,08129,Muntanyola
08530,08,08042,Cànoves i Samalús
08540,08,08067,Centelles
08550,08,08017,Balenyà
08551,08,08283,Tona
08552,08,08278,Taradell
08553,08,08269,Seva
08554,08,08269,Seva
08559,08,08026,el Brull
08560,08,08112,Manlleu
08569,08,08254,Santa Maria de Corcó
08570,08,08285,Torelló
08571,08,08265,Sant Vicenç de Torelló
08572,08,08233,Sant Pere de Torelló
08573,08,08150,Orís
08580,08,08237,Sant Quirze de Besora
08584,08,08253,Santa Maria de Besora
08585,08,08131,Montesquiu
08586,08,08195,Sant Agustí de Lluçanès
08587,08,08004,Alpens
08588,08,08272,Sora
08589,08,08160,Perafita
08590,08,08134,Figaró-Montmany
08591,08,08170,els Prats de Rei
08592,08,08224,Sant Martí de Centelles
08593,08,08276,Tagamanent
08600,08,08022,Berga
08604,08,08057,Castell de l'Areny
08605,08,08130,Montclar
08606,08,08606,La Quar
08607,08,08216,Sant Jaume de Frontanyà
08610,08,08011,Avià
08611,08,08144,Olvan
08612,08,08132,Montmajor
08613,08,08299,Vilada
08614,08,08078,l'Espunyola
08617,08,08617,Capolat
08618,08,08618,Castellar Del Riu
08619,08,08045,Capolat
08620,08,08263,Sant Vicenç dels Horts
08629,08,08289,Torrelles de Llobregat
08630,08,08001,Abrera
08635,08,08208,Sant Esteve Sesrovires
08640,08,08147,Olesa de Montserrat
08650,08,08191,Sallent
08660,08,08018,Balsareny
08670,08,08141,Navàs
08671,08,08671,Castelladral
08672,08,08175,Puig-reig
08673,08,08308,Viver i Serrateix
08680,08,08092,Gironella
08690,08,08244,Santa Coloma de Cervelló
08691,08,08127,Monistrol de Montserrat
08692,08,08175,Puig-reig
08693,08,08050,Castellar del Riu
08694,08,08903,Sant Julià de Cerdanyola
08695,08,08016,Bagà
08696,08,08166,la Pobla de Lillet
08697,08,08190,Saldes
08698,08,08268,Cercs
08699,08,08011,Avià
08700,08,08102,Igualada
08710,08,08250,Santa Margarida de Montbui
08711,08,08143,Òdena
08712,08,08226,Sant Martí de Tous
08717,08,08008,Argençola
08718,08,08028,Cabrera d'Anoia
08719,08,08021,Bellprat
08720,08,08305,Vilafranca del Penedès
08729,08,08058,Castellet i la Gornal
08730,08,08251,Santa Margarida i els Monjos
08731,08,08227,Sant Martí Sarroca
08732,08,08065,Castellví de la Marca
08733,08,08164,el Pla del Penedès
08734,08,08145,Olèrdola
08735,08,08304,Vilobí del Penedès
08736,08,08085,Font-rubí
08737,08,08288,Torrelles de Foix
08738,08,08168,Pontons
08739,08,08273,Subirats
08740,08,08196,Sant Andreu de la Barca
08750,08,08123,Molins de Rei
08753,08,08157,Pallejà
08754,08,08158,el Papiol
08755,08,08054,Castellbisbal
08756,08,08905,la Palma de Cervelló
08757,08,08072,Corbera de Llobregat
08758,08,08068,Cervelló
08759,08,08295,Vallirana
08760,08,08114,Martorell
08769,08,08066,Castellví de Rosanes
08770,08,08202,Sant Celoni
08773,08,08122,Mediona
08775,08,08287,Torrelavit
08776,08,08232,Sant Pere de Riudebitlles
08777,08,08236,Sant Quintí de Mediona
08779,08,08104,la Llacuna
08780,08,08157,Pallejà
08781,08,08162,els Hostalets de Pierola
08782,08,08119,Masquefa
08783,08,08119,Masquefa
08784,08,08161,Piera
08785,08,08292,Vallbona d'Anoia
08786,08,08044,Capellades
08787,08,08152,Orpí
08788,08,08302,Vilanova del Camí
08789,08,08286,la Torre de Claramunt
08790,08,08091,Gelida
08791,08,08222,Sant Llorenç d'Hortons
08792,08,08094,la Granada
08793,08,08013,Avinyonet del Penedès
08794,08,08027,les Cabanyes
08795,08,08146,Olesa de Bonesvalls
08796,08,08154,Pacs del Penedès
08797,08,08174,Puigdàlber
08798,08,08013,Avinyonet del Penedès
08799,08,08145,Olèrdola
08800,08,08307,Vilanova i la Geltrú
08805,08,08805,Sabadell
08810,08,08231,Sant Pere de Ribes
08811,08,08043,Canyelles
08812,08,08231,Sant Pere de Ribes
08818,08,08148,Olivella
08820,08,08169,el Prat de Llobregat
08830,08,08200,Sant Boi de Llobregat
08840,08,08301,Viladecans
08849,08,08204,Sant Climent de Llobregat
08850,08,08089,Gavà
08859,08,08020,Begues
08860,08,08056,Castelldefels
08870,08,08270,Sitges
08871,08,08270,Sitges
08872,08,08872,Vallcarca (Sitges)
08880,08,08074,Cubelles
08900,08,08900,"Hospitalet De Llobregat, L'"
08901,08,08101,l'Hospitalet de Llobregat
08902,08,08101,l'Hospitalet de Llobregat
08903,08,08101,l'Hospitalet de Llobregat
08904,08,08101,l'Hospitalet de Llobregat
08905,08,08101,l'Hospitalet de Llobregat
08906,08,08101,l'Hospitalet de Llobregat
08907,08,08101,l'Hospitalet de Llobregat
08908,08,08101,l'Hospitalet de Llobregat
08910,08,08910,Badalona
08911,08,08015,Badalona
08912,08,08015,Badalona
08913,08,08015,Badalona
08914,08,08015,Badalona
08915,08,08015,Badalona
08916,08,08015,Badalona
08917,08,08015,Badalona
08918,08,08015,Badalona
08920,08,08920,Santa Coloma De Gramenet
08921,08,08245,Santa Coloma de Gramenet
08922,08,08245,Santa Coloma de Gramenet
08923,08,08245,Santa Coloma de Gramenet
08924,08,08245,Santa Coloma de Gramenet
08930,08,08194,Sant Adrià de Besòs
08940,08,08073,Cornellà de Llobregat
08950,08,08077,Esplugues de Llobregat
08960,08,08221,Sant Just Desvern
08970,08,08217,Sant Joan Despí
08980,08,08211,Sant Feliu de Llobregat
09001,09,09059,Burgos
09002,09,09059,Burgos
09003,09,09059,Burgos
09004,09,09372,Sotragero
09005,09,09059,Burgos
09006,09,09059,Burgos
09007,09,09059,Burgos
09070,09,09070,Burgos (CP 09070)
09071,09,09071,Burgos (CP 09071)
09080,09,09080,Burgos (CP 09080)
09100,09,09211,Melgar de Fernamental
09107,09,09024,Arenillas de Riopisuerga
09108,09,09088,Castrillo de Riopisuerga
09109,09,09363,Sasamón
09110,09,09091,Castrojeriz
09118,09,09118,Villaquiran De Los Infantes
09119,09,09455,Villaquirán de la Puebla
09120,09,09427,Villadiego
09121,09,09211,Melgar de Fernamental
09123,09,09363,Sasamón
09124,09,09427,Villadiego
09125,09,09427,Villadiego
09126,09,09045,Basconcillos del Tozo
09127,09,09415,Valle de Valdelucio
09128,09,09473,Villegas
09129,09,09427,Villadiego
09130,09,09377,Tardajos
09131,09,09259,Pedrosa de Río Úrbel
09133,09,09382,Tobar
09135,09,09373,Sotresgudo
09136,09,09373,Sotresgudo
09140,09,09287,Quintanaortuño
09141,09,09001,Abajas
09142,09,09906,Merindad de Río Ubierna
09143,09,09361,Sargentes de la Lora
09144,09,09361,Sargentes de la Lora
09145,09,09361,Sargentes de la Lora
09146,09,09014,"Altos, Los"
09150,09,09902,Valle de Santibáñez
09159,09,09902,Valle de Santibáñez
09191,09,09471,Villayerno Morquillas
09192,09,09059,Burgos
09193,09,09074,Cardeñajimeno
09194,09,09030,"Ausines, Los"
09195,09,09023,Arcos
09196,09,09196,Quintanilleja
09197,09,09372,Sotragero
09198,09,09177,Ibeas de Juarros
09199,09,09044,Barrios de Colina
09200,09,09219,Miranda de Ebro
09210,09,09412,Valle de Tobalina
09211,09,09134,Frías
